timestamp,date,time,symbol,signal,lot_size,score,account_balance,account_equity,margin_info
2026-04-27 07:18:02,2026-04-27,07:18:01,EURUSD,BUY,0.1,4,98138.74,98339.89,"{'margin': 504.84, 'free_margin': 97835.05, 'margin_level': 19479.417241106094}"
2026-04-27 07:20:31,2026-04-27,07:20:31,USDJPY,BUY,0.1,3,98138.74,98333.84,"{'margin': 604.84, 'free_margin': 97729.0, 'margin_level': 16257.826863302691}"
2026-04-27 07:21:30,2026-04-27,07:21:30,EURUSD,BUY,0.1,4,98138.74,98336.36,"{'margin': 722.15, 'free_margin': 97614.21, 'margin_level': 13617.165408848577}"
2026-04-27 12:58:58,2026-04-27,12:58:58,USDJPY,BUY,0.1,3,98128.87,98388.98,"{'margin': 722.15, 'free_margin': 97666.83, 'margin_level': 13624.451983659905}"
2026-04-27 15:40:14,2026-04-27,15:40:14,USDJPY,BUY,0.1,3,98129.57,98356.79,"{'margin': 704.82, 'free_margin': 97651.97, 'margin_level': 13954.880678754858}"
