timestamp,date,time,symbol,signal,lot_size,score,account_balance,account_equity,margin_info
2026-04-20 08:32:15,2026-04-20,08:32:15,USDGEL,BUY,0.1,5,98237.84,98398.09,"{'margin': 1091.5, 'free_margin': 97306.59, 'margin_level': 9014.941823179111}"
